id,name,activity_type,distance,average_grade,maximum_grade,elevation_high,elevation_low,total_elevation_gain,kom,qom,climb_score,is_flat,custom_climb_category,country,region
2116579,Rodni Vrh 36 Climb,Ride,1415.08,7.1,14.7,412.4,312.2,100.2,3:58,5:34,7.1142,False,4.0,Slovenia,Podlehnik
20539921,Žetale-Podlehnik TT,Ride,11191.1,-0.6,3.5,307.2,234.6,16.8,12:52,15:09,-0.1008,True,0.0,Slovenia,"Podlehnik, Žetale"
2116551,Dravinjski Vrh 18 19 Climb,Ride,1071.1,8.1,19.0,225.6,138.8,89.2,2:51,4:39,7.2252,False,4.0,Slovenia,Videm
4777300,Pristava - Mali Okic,Ride,911.0,7.3,18.0,234.6,168.0,66.6,2:04,3:06,4.8618,False,3.0,Slovenia,Videm
24536112,Florjan GC,Ride,2378.1,6.0,20.0,364.6,223.0,141.6,7:12,12:52,8.496,False,4.0,Slovenia,Cirkulane
12465129,vzpon Vareja,Ride,497.1,7.2,31.3,267.0,231.0,36.0,59s,1:21,2.592,False,2.0,Slovenia,Videm
26103517,Cirkulane,Ride,574.8,4.3,11.6,245.2,217.7,27.5,46s,1:06,1.1825,False,2.0,Slovenia,Cirkulane
18710999,Brezovec Climb,Ride,1529.5,6.3,29.2,319.0,223.0,96.0,4:13,5:32,6.048,False,3.0,Slovenia,Cirkulane
2116577,Spodnje Gruškovje 11 Climb,Ride,1046.6,8.0,31.1,366.8,283.2,83.6,2:33,3:58,6.688,False,4.0,Slovenia,Podlehnik
23833786,B-Station Descent,Ride,3004.8,-12.5,12.0,923.7,549.1,7.1,3:36,4:52,-0.8875,False,1.0,Slovenia,Bovec
1707470,Log pod Magartom - Biv. Mangart,Ride,4788.3,8.9,15.5,1081.7,652.9,436.427,16:12,21:42,38.842003,False,5.0,Slovenia,Bovec
20844290,Log to Strmec climb,Ride,2803.7,8.1,15.5,861.2,633.6,227.6,8:37,11:26,18.4356,False,5.0,Slovenia,Bovec
7482117,Mangart,Ride,10180.3,8.8,107.7,2030.8,1083.8,0.0,35:02,44:29,0.0,False,1.0,,Bovec
25459285,Šrint do cilja,Ride,397.4,4.1,6.1,1990.8,1974.4,16.4,39s,1:00,0.6724,False,2.0,Slovenia,Bovec
25413135,Mangart - od razcepa do ovinka,Ride,535.4,6.1,15.4,2018.9,1986.4,32.5,1:14,2:14,1.9825,False,2.0,Slovenia,Bovec
20987605,Hotel Sola to Mangartsko sedlo Climb,Ride,10840.8,10.3,1238.1,1792.1,677.1,1133.0,45:18,58:37,116.699,False,5.0,Slovenia,Bovec
27823957,Kluže-Log pod Mangartom,Ride,5921.8,2.0,13.7,650.2,509.0,160.4,11:18,12:56,3.208,False,3.0,Slovenia,Bovec
18507829,Tempomat PINK jersey,Ride,2013.6,7.8,33.8,2031.2,1873.4,157.8,6:37,8:44,12.3084,False,4.0,Slovenia,Bovec
18624135,Regular Climb Vrsic,Ride,6032.0,9.1,33.3,1573.0,1027.0,546.0,20:52,25:48,49.686,False,5.0,Slovenia,"Kranjska Gora, Bovec"
17555333,Kamp Triglav - Vršič,Ride,14518.0,7.0,46.6,1597.4,577.6,1066.7,45:41,55:26,74.669,False,5.0,Slovenia,Bovec
21408010,Začetek vzpona na Vršič,Ride,2792.4,6.2,19.0,1017.4,845.0,172.4,6:28,7:51,10.6888,False,4.0,Slovenia,Kranjska Gora
18918447,Vršič--Trenta,Ride,12830.4,-7.3,11.0,1518.8,580.0,37.4,15:09,17:09,-2.7302,False,1.0,Slovenia,Bovec
25036703,metoja gass,Ride,1501.5,-2.7,10.3,648.6,603.6,6.8,1:31,1:42,-0.1836,False,1.0,Slovenia,Bovec
13314940,Vrisic Climb ,Ride,8454.7,9.4,50.0,1586.9,792.8,1028.0,29:25,37:06,96.632,False,5.0,Slovenia,Bovec
18342146,Ruska Kapelnica Tricky DH (Pavé),Ride,5750.3,-9.1,-0.3,1538.4,1016.0,0.0,7:15,8:25,0.0,False,1.0,Slovenia,"Kranjska Gora, Bovec"
1605014,Trenta Climb,Ride,2731.48,10.4,39.0,1620.9,1337.8,341.613,9:24,11:38,35.527752,False,5.0,Slovenia,Bovec
8020525,Mali vršič climb,Ride,860.4,5.6,33.1,678.1,629.6,56.1,2:02,1:18,3.1416,False,3.0,Slovenia,Bovec
21859782,Rampa Vilia Šumica,Ride,1206.0,7.4,18.8,946.0,857.0,89.0,2:59,3:38,6.586,False,3.0,Slovenia,Kranjska Gora
18307915,Triglavska Cesta 25% - Road Sign to Road Sign,Ride,1542.5,10.1,25.2,905.8,749.8,156.0,5:24,8:01,15.756,False,5.0,Slovenia,Kranjska Gora
7178591,vrata,Ride,8463.3,3.6,48.1,1007.1,694.9,463.4,20:32,31:14,16.6824,False,5.0,Slovenia,Kranjska Gora
2435421,Triglavska Cesta 91 Climb,Ride,3019.36,21.1,65.0,2660.2,2024.2,676.961,33:58,1:41:56,142.838771,False,5.0,Slovenia,Bohinj
9892942,Mojstrana - Peričnik - konec asfalta (spust),Ride,2577.5,-2.4,0.0,763.4,702.0,0.0,3:00,3:35,0.0,False,1.0,Slovenia,Kranjska Gora
21515187,Viševnik (1400m-2050m),Ride,2434.0,24.4,50.0,2000.1,1405.9,604.9,41:19,1:25:17,147.5956,False,5.0,Slovenia,Bohinj
1521469,Srednja Vas V Bohinju 150 155 Climb,Ride,1818.68,6.9,29.0,1312.8,1186.6,128.8,6:57,10:30,8.8872,False,4.0,Slovenia,Bohinj
15508993,hupser@,Ride,428.2,1.8,13.9,1341.4,1327.6,13.8,32s,34s,0.2484,False,2.0,Slovenia,Bohinj
13042140,Triatlon Jeklenih - tek,Ride,7584.8,6.9,68.1,1897.4,1300.4,0.0,53:14,1:19:08,0.0,False,1.0,Slovenia,Bohinj
18708969,Mojstrana climb,Ride,1767.5,7.5,17.7,817.4,685.4,132.0,4:49,5:40,9.9,False,4.0,Slovenia,Kranjska Gora
24586657,"Mojstrana - Jesenice, vzpon",Ride,393.0,7.8,16.4,652.4,621.5,30.9,39s,1:00,2.4102,False,2.0,Slovenia,Kranjska Gora
18883481,Vzpon na deponijo (do konec asfalta),Ride,1462.8,7.2,15.4,647.0,541.0,106.0,3:45,5:12,7.632,False,4.0,Slovenia,Jesenice
14902915,Hupser 18% Zg. Radovna - Mojstrana,Ride,484.9,12.1,20.3,841.4,782.8,58.6,1:28,1:46,7.0906,False,4.0,Slovenia,Kranjska Gora
14591119,Muur de Radovna,Ride,302.0,14.0,30.1,827.8,785.4,42.4,50s,1:26,5.936,False,3.0,Slovenia,Kranjska Gora
21524311,Flat Part,Ride,2851.3,1.2,3.8,1214.4,1180.0,34.4,3:16,4:14,0.4128,True,0.0,Slovenia,"Bohinj, Bled"
9565915,Vzpon kolesarska steza Mojstrana,Ride,532.9,9.7,24.7,674.3,622.0,52.9,54s,1:25,5.1313,False,3.0,Slovenia,Kranjska Gora
5023225,Krnica Climb,Ride,904.0,10.1,39.8,1213.6,1122.5,113.8,2:40,3:28,11.4938,False,4.0,Slovenia,Gorje
1711250,Segment,Ride,2817.6,3.2,12.6,1313.2,1223.0,90.2,3:43,5:41,2.8864,False,3.0,Slovenia,Bohinj
18227143,Kočna strmina,Ride,774.3,9.1,26.0,677.2,607.0,70.2,1:26,2:19,6.3882,False,3.0,Slovenia,Jesenice
14529678,Iz Krnice pobegneš med Gorjance:)),Ride,426.7,5.7,12.9,664.8,640.2,24.6,37s,47s,1.4022,False,2.0,Slovenia,Gorje
14977670,Od Tunelčka Climb do križišča Sp.Gorje,Ride,663.8,6.3,15.6,569.3,527.5,41.8,53s,1:07,2.6334,False,2.0,,"Gorje, Bled"
13209640,Bife Tačka - Fenčeva Koča,Ride,5304.3,8.4,32.8,1047.2,603.6,443.6,19:06,26:17,37.2624,False,5.0,Slovenia,Jesenice
25278243,Čez strmo stran v Vindgar,Ride,1825.6,-1.9,18.5,671.4,577.9,63.4,4:23,6:54,-1.2046,False,1.0,Slovenia,"Jesenice, Bled"
25476745,Kreda(jezero) - Krnica(tabla),Ride,6010.3,-1.0,5.2,686.7,618.0,31.5,6:21,8:11,-0.315,True,0.0,Slovenia,Gorje
20957034,Križišče-Spar kolesarska,Ride,632.7,-0.4,2.5,506.1,502.5,0.0,40s,46s,0.0,True,0.0,Slovenia,Bled
21023896,Moste sprint,Ride,349.2,1.0,3.4,563.9,560.0,3.9,26s,37s,0.039,True,0.0,Slovenia,Žirovnica
14684760,50+,Ride,939.7,-0.6,2.7,560.8,551.2,3.6,41s,58s,-0.0216,True,0.0,Slovenia,Radovljica
20019550,Doslovče-Rodine,Ride,1763.0,-0.1,5.6,543.0,532.8,11.8,1:56,2:33,-0.0118,True,0.0,Slovenia,Žirovnica
18092310,The wrath of St. Peter,Ride,2746.6,10.9,48.2,890.4,590.2,308.2,14:38,19:19,33.5938,False,5.0,Slovenia,Radovljica
20010287,Odcep Draga - Bistrica pri Tržiču,Ride,7955.0,-0.5,10.7,694.1,572.7,130.6,11:26,13:56,-0.653,True,0.0,Slovenia,"Tržič, Radovljica"
17783560,brezje pr Tržiču downhill 2018,Ride,1241.1,-7.2,-1.9,637.6,548.4,0.0,1:04,1:13,0.0,False,1.0,Slovenia,Tržič
2251129,Dobrča classic,Ride,8236.92,10.3,72.2,1481.2,623.0,1077.6,39:26,1:01:38,110.9928,False,5.0,Slovenia,Radovljica
16860976,Senično zaključek,Ride,395.8,6.1,9.6,560.8,536.8,24.0,27s,1:00,1.464,False,2.0,Slovenia,Tržič
10642594,Vzpon iz Peračice,Ride,741.4,10.3,15.8,483.6,407.2,76.8,2:03,2:48,7.9104,False,4.0,Slovenia,Radovljica
12227639,Ljubelj - zadnji strmi del,Ride,3520.9,7.8,21.6,1050.1,776.2,294.5,11:01,14:16,22.971,False,5.0,Slovenia,Tržič
7188010,gozd od table,Ride,2945.8,11.3,24.7,907.6,573.8,333.2,11:26,15:35,37.6516,False,5.0,Slovenia,Tržič
23816232,Prvi del,Ride,671.0,-13.5,-3.0,1084.7,994.4,0.0,1:17,2:17,0.0,False,1.0,Slovenia,Tržič
21615827,Golnik sprint,Ride,305.6,2.2,8.1,466.0,458.2,7.8,15s,28s,0.1716,False,2.0,Slovenia,"Tržič, Kranj"
23816277,Micka final,Ride,309.0,-39.4,-8.4,780.9,659.0,0.0,46s,1:24,0.0,False,1.0,Slovenia,Tržič
26095992,Lok (tržič) - klanček,Ride,412.6,1.3,13.5,517.2,501.8,15.4,30s,38s,0.2002,True,0.0,Slovenia,Tržič
13897252,Slap-Potarje vrh,Ride,5014.9,9.3,58.0,1022.2,553.5,0.0,17:21,25:04,0.0,False,1.0,Slovenia,Tržič
17794440,Od mostu do Jelendola,Ride,2523.3,4.1,16.7,792.8,656.2,138.9,5:12,6:12,5.6949,False,3.0,Slovenia,Tržič
10187725,Kanonir-Zg. Jezersko (jezero),Ride,4933.9,3.5,24.2,912.0,740.0,175.0,8:53,11:40,6.125,False,3.0,Slovenia,Jezersko
14396393,Zg. do Sp.Jezersko,Ride,1725.7,-6.8,-4.4,870.4,753.8,0.0,1:54,2:04,0.0,False,1.0,Slovenia,Jezersko
5004640,Spodnje Jezersko Climb,Ride,378.1,22.7,47.7,791.4,705.6,90.6,12s,38s,20.5662,False,5.0,Slovenia,Jezersko
19677539,Laško - sv. Lovrenc,Ride,2107.6,9.7,44.0,895.5,690.2,230.1,10:48,25:06,22.3197,False,5.0,Slovenia,"Preddvor, Kranj"
4496651,Jelendol Climb,Ride,2094.3,11.5,46.6,1189.8,947.9,288.9,4:35,11:57,33.2235,False,5.0,Slovenia,Tržič
4841018,Kokra Climb,Ride,378.0,21.5,49.6,690.3,609.1,81.6,24s,33s,17.544,False,5.0,Slovenia,Preddvor
15810868,jermanca climb,Ride,3599.4,9.3,22.6,939.0,592.6,346.4,16:23,23:38,32.2152,False,5.0,Slovenia,Kamnik
25281279,Vzpon Razpotje - Obračališče,Ride,3757.5,5.8,21.9,976.8,758.0,218.8,10:22,14:01,12.6904,False,4.0,Slovenia,Solcava
1210534,Pavličevo Sedlo Climb,Ride,3006.17,8.0,29.9,1365.4,1108.7,298.056,13:28,17:34,23.84448,False,5.0,Slovenia,Solcava
9657401,Paulitschsattel -Slowenische Seite,Ride,6545.3,8.5,22.9,1313.8,757.8,559.2,22:00,26:05,47.532,False,5.0,Slovenia,Solcava
14428707,Solčava - Logarska Dolina,Ride,4815.1,2.0,48.1,780.9,638.3,272.5,7:21,9:15,5.45,False,3.0,Slovenia,Solcava
25640774,Spust Obračališče - Most pri Razpotju,Ride,3720.5,-5.8,-2.3,983.4,767.4,0.0,3:20,3:42,0.0,False,1.0,Slovenia,Solcava
5528275,Kamniška Bistrica Climb,Ride,440.9,19.4,49.8,982.9,897.2,85.7,1:38,2:24,16.6258,False,5.0,Slovenia,Kamnik
5584114,Logarska Dolina Climb,Ride,1423.6,5.9,32.0,844.1,760.2,88.2,3:00,3:48,5.2038,False,3.0,Slovenia,Solcava
4088024,Logarska Dolina Climb,Ride,2696.1,3.4,43.6,743.8,652.2,91.6,5:02,6:36,3.1144,False,3.0,Slovenia,Solcava
10370450,Solčava-Luče,Ride,9242.7,-1.3,7.5,635.0,518.0,2.0,8:47,10:40,-0.026,True,0.0,Slovenia,"Solcava, Luce"
23759453,vzpon Rogački most - odcep Metul,Ride,833.4,9.5,27.5,610.0,530.6,79.4,2:42,4:19,7.543,False,4.0,Slovenia,Luce
23654307,Oprčan spodaj,Ride,1101.0,-16.8,32.5,668.6,483.4,2.6,1:54,2:39,-0.4368,False,1.0,Slovenia,Ljubno
17512477,Koprivna - Hed,Ride,2336.8,7.6,48.3,988.9,811.3,186.3,8:51,13:16,14.1588,False,4.0,Slovenia,Črna na Koroškem
1387305,Podpeca Climb,Ride,1248.05,7.3,95.4,744.0,653.4,115.858,2:51,3:23,8.457634,False,4.0,Slovenia,Črna na Koroškem
10366127,Radmirje hupserček,Ride,891.2,3.7,22.7,439.0,406.0,33.0,1:28,1:56,1.221,False,2.0,Slovenia,Ljubno
10109671,Rečica ob Savinji - Poljane,Ride,2916.4,7.2,33.5,588.3,376.1,233.1,8:32,10:32,16.7832,False,5.0,Slovenia,Rečica ob Savinji
22154979,Vzpon Borseka,Ride,2727.5,10.7,47.5,870.6,577.4,318.6,11:06,13:18,34.0902,False,5.0,Slovenia,Rečica ob Savinji
2150785,Bele Vode 34 Climb,Ride,939.859,10.4,44.2,1265.6,1166.4,119.167,3:45,4:22,12.393368,False,4.0,Slovenia,Šoštanj
21891206,Mozirje - odcep Gorenje,Ride,1769.9,-0.4,2.3,334.1,324.3,3.1,1:40,2:19,-0.0124,True,0.0,Slovenia,Mozirje
15893847,florjan vzpon,Ride,2985.5,2.1,6.4,417.6,354.6,63.0,4:34,5:32,1.323,False,2.0,Slovenia,"Šoštanj, Mozirje"
24390100,Sleme-zdej pa do daske,Ride,6127.7,5.9,9.5,1018.2,657.4,360.8,14:22,19:14,21.2872,False,5.0,Slovenia,Šoštanj
12452117,Sleme zadnja 2km,Ride,1867.4,5.6,19.5,1043.6,938.2,105.4,4:27,5:50,5.9024,False,3.0,,Šoštanj
24981733,Lepa Njiva - strmi del,Ride,1015.4,5.8,12.0,517.1,458.0,61.7,2:10,2:58,3.5786,False,3.0,Slovenia,Mozirje
3860758,Lepa Njiva Climb,Ride,1936.39,5.2,12.9,501.9,401.3,101.484,3:54,5:03,5.277168,False,3.0,Slovenia,Mozirje
12212479,Črna-Sleme zadnji strmi del,Ride,4294.4,5.6,19.3,1064.2,822.8,241.4,12:00,13:22,13.5184,False,4.0,Slovenia,"Črna na Koroškem, Šoštanj"
2060135,Graška Gora (3),Ride,3577.42,8.4,14.6,810.3,509.2,301.012,11:43,13:35,25.285008,False,5.0,Slovenia,Slovenj Gradec
11604984,Doktor Zarazbor,Ride,10103.9,4.3,12.8,933.0,471.8,486.4,24:29,27:36,20.9152,False,5.0,Slovenia,Slovenj Gradec
25969389,Deponija-Šoštanj,Ride,1717.1,-0.5,2.1,366.9,358.4,0.0,2:37,3:11,0.0,True,0.0,Slovenia,"Šoštanj, Velenje"
14801977,Graska gora spust N,Ride,3759.8,-7.2,6.6,819.0,545.0,6.2,3:47,4:40,-0.4464,False,1.0,Slovenia,Slovenj Gradec
15619776,Zadnji segment pred Mislinjo,Ride,1251.3,4.5,17.5,640.5,577.0,80.5,1:47,2:15,3.6225,False,3.0,Slovenia,Mislinja
24959244,Šmiklavž Climb,Ride,706.7,3.7,5.6,525.9,499.6,26.3,1:04,1:18,0.9731,False,2.0,Slovenia,Slovenj Gradec
24887948,Mislinja - odcep za Vodriž,Ride,3546.0,-2.0,0.5,587.7,516.2,0.0,4:03,4:15,0.0,False,1.0,Slovenia,"Slovenj Gradec, Mislinja"
9072276,glav.ce-tunel kol.,Ride,410.6,1.9,15.7,548.6,533.9,17.4,38s,52s,0.3306,False,2.0,Slovenia,Mislinja
1745903,Vzpon na Kozjak,Ride,6158.84,8.0,51.9,952.8,457.4,659.957,20:56,32:35,52.79656,False,5.0,Slovenia,Velenje
19812181,Repolusk - Jožko,Ride,2158.1,-1.9,0.0,566.6,525.1,0.0,1:49,2:19,0.0,False,1.0,Slovenia,Mislinja
12161100,Podgorje Rogina - Vodriž odcep GG,Ride,3521.8,0.8,8.7,503.8,472.8,39.0,4:38,5:13,0.312,True,0.0,Slovenia,Slovenj Gradec
12758349,dolic - vrh klanca,Ride,5423.7,2.5,12.4,671.0,536.0,151.4,9:15,10:47,3.785,False,3.0,Slovenia,"Vitanje, Mislinja"
6577937,Spodnji Dolič Climb,Ride,1901.8,6.6,33.7,677.9,552.5,168.1,4:39,5:45,11.0946,False,4.0,Slovenia,Vitanje
2060093,Spodnji Dolič hrib (17),Ride,1864.57,4.3,9.6,664.7,583.7,80.955,3:19,4:27,3.481065,False,3.0,Slovenia,"Vitanje, Mislinja"
8186773,Vitanje  - Socka,Ride,4694.1,-2.9,27.9,477.9,336.6,207.3,5:13,6:07,-6.0117,False,1.0,Slovenia,"Vitanje, Vojnik"
15329644,Kozjak,Ride,449.4,13.1,40.1,1048.9,990.2,58.7,2:06,3:16,7.6897,False,4.0,Slovenia,Dobrna
21991980,Dobrnavzpon,Ride,1646.3,5.0,16.9,399.2,317.2,84.6,3:19,3:56,4.23,False,3.0,Slovenia,"Dobrna, Žalec"
14522029,Paski iz Dobrne do asfalta,Ride,5819.8,4.3,50.0,631.6,367.0,422.4,15:17,21:20,18.1632,False,5.0,Slovenia,Dobrna
26603466,do stare šole (makedamski del),Ride,2200.8,4.2,19.7,851.8,753.2,111.4,5:17,7:35,4.6788,False,3.0,,Mislinja
5944160,Rogla 2013,Ride,13372.8,7.2,29.9,1386.4,418.8,967.6,39:08,48:03,69.6672,False,5.0,Slovenia,Zrece
12629094,KSEVT,Ride,3239.9,2.5,9.5,539.2,454.2,85.0,4:56,6:24,2.125,False,2.0,Slovenia,Vitanje
7156779,Padeški vrh - Rogla,Ride,7668.6,7.3,28.0,1479.2,918.8,616.6,21:53,27:31,45.0118,False,5.0,Slovenia,Zrece
23882091,Konjice TRAILS: Horse death,Ride,429.7,-24.8,-4.7,624.4,517.7,0.0,1:03,3:22,0.0,False,1.0,Slovenia,Slovenske Konjice
21506719,FINALNA GAJŽLA,Ride,394.7,6.8,8.6,1487.6,1460.5,27.1,45s,1:04,1.8428,False,2.0,Slovenia,Zrece
7802990,Frankolovo-Stranice (rondo),Ride,5777.1,2.0,6.5,443.4,329.4,115.8,,10:59,2.316,False,2.0,Slovenia,"Vojnik, Zrece"
1699434,Urh 12 Climb,Ride,1150.9,7.6,17.8,916.3,828.3,88.0164,2:48,3:51,6.6892464,False,4.0,Slovenia,Slovenska Bistrica
7840162,Na Pema,Ride,1789.0,4.4,19.9,415.6,316.0,116.2,3:28,4:36,5.1128,False,3.0,Slovenia,Oplotnica
27722944,Zg. Ložnica-Tinjska Gora-Jurišna vas,Ride,7061.1,6.4,28.5,745.3,293.2,520.7,22:19,30:34,33.3248,False,5.0,Slovenia,Slovenska Bistrica
9819572,Trije kralji - bolnica Jesen,Ride,3179.5,-4.2,7.9,1194.0,1062.0,4.0,3:51,4:27,-0.168,False,1.0,Slovenia,Slovenska Bistrica
9610841,Ahči Apce Na Cisti,Ride,6185.0,5.5,33.3,719.8,377.0,447.1,15:23,20:08,24.5905,False,5.0,Slovenia,"Oplotnica, Slovenska Bistrica"
26687474,Turiška vas šprint,Ride,984.9,6.5,14.1,628.2,564.4,63.8,2:25,4:03,4.147,False,3.0,Slovenia,Slovenska Bistrica
9781095,Devina-Preb1,Ride,5508.3,7.7,25.5,754.2,325.8,467.2,14:50,18:52,35.9744,False,5.0,Slovenia,Slovenska Bistrica
15927023,Volčnica-Tinje,Ride,4216.1,6.8,14.7,651.7,363.1,288.6,10:33,13:54,19.6248,False,5.0,Slovenia,Slovenska Bistrica
27453445,Gladomes - Tinje ,Ride,7169.1,4.5,40.6,681.1,327.7,466.9,18:03,22:14,21.0105,False,5.0,Slovenia,Slovenska Bistrica
27690134,Koštrunska Strade Bianche,Ride,17713.5,3.4,72.0,903.2,306.0,696.8,45:00,1:09:59,23.6912,False,5.0,Slovenia,Slovenska Bistrica
25973288,Torkova runda (kratka),Ride,53254.8,0.0,14.4,393.8,242.0,448.2,1:21:30,1:42:44,0.0,True,0.0,Slovenia,Slovenska Bistrica
13372324,Sl. Bistrica - Odcep Črešnjevec,Ride,1972.1,-0.7,2.8,268.0,254.1,0.0,1:40,2:11,0.0,True,0.0,Slovenia,Slovenska Bistrica
18946192,Brunšvik - Rače,Ride,2278.4,0.3,12.5,263.2,255.0,8.2,2:18,3:14,0.0246,True,0.0,Slovenia,Race-Fram
4324375,Mostecno Climb,Ride,929.8,6.7,14.3,313.6,251.3,63.2,1:36,2:44,4.2344,False,3.0,Slovenia,Makole
7993121,Fram-Radizel,Ride,1649.5,-0.8,2.2,296.0,282.0,0.0,1:31,1:52,0.0,True,0.0,Slovenia,"Hoce-Slivnica, Race-Fram"
25737037,Klopce full gas,Ride,1562.1,-3.8,0.2,283.6,224.4,0.0,1:15,1:42,0.0,False,1.0,Slovenia,Slovenska Bistrica
10054048,Krčevina Rdeča Kapica RiP,Ride,548.2,6.0,17.1,285.6,252.8,37.4,1:06,1:49,2.244,False,2.0,Slovenia,Ptuj
9501246,Šturmovec,Ride,3026.2,0.2,8.7,143.2,135.0,8.2,3:56,4:11,0.0164,True,0.0,Slovenia,"Videm, Markovci"
13013365,Cankarjeva,Ride,166.0,3.4,16.4,165.2,159.6,5.6,11s,14s,0.1904,False,2.0,Slovenia,Ptuj
23955123,Kicar,Ride,937.6,2.8,47.6,291.8,263.8,35.0,1:49,2:10,0.98,False,2.0,Slovenia,"Destrnik, Ptuj"
15106608,AH Jerenko,Ride,736.5,-0.3,3.5,264.0,259.6,2.0,50s,55s,-0.006,True,0.0,Slovenia,Ptuj
20685562,Krčevina - Ptuj,Ride,5437.1,-0.1,2.3,216.8,204.2,16.6,6:18,8:01,-0.0166,True,0.0,Slovenia,Ptuj
20122972,Most Hajdoše-Primus RiP,Ride,2020.8,-0.1,7.8,155.4,151.2,4.2,2:34,3:02,-0.0042,True,0.0,Slovenia,"Hajdina, Ptuj"
23680521,Podvinci - Pacinje,Ride,1616.4,-0.2,0.9,232.2,228.2,0.0,1:32,2:00,0.0,True,0.0,Slovenia,Ptuj
10753539,Polensak ,Ride,1196.3,4.9,14.0,295.0,236.8,58.2,2:29,3:24,2.8518,False,2.0,Slovenia,Juršinci
14857959,Moškanjci (ob železnici),Ride,1366.3,-0.1,2.0,218.8,216.0,0.0,1:41,1:59,0.0,True,0.0,Slovenia,"Dornava, Gorišnica"
25948435,Gajevci to Kanal,Ride,865.9,1.8,7.2,223.4,207.6,15.8,1:03,1:31,0.2844,False,2.0,Slovenia,Gorišnica
17479709,Savci SPICA,Ride,1001.7,0.7,5.9,232.0,224.0,8.0,1:22,1:38,0.056,True,0.0,Slovenia,Sveti Tomaž
17231567,nadvozMoškanjciTibolci,Ride,336.4,1.2,9.1,286.8,278.4,8.4,25s,40s,0.1008,True,0.0,Slovenia,Gorišnica
23929526,Zagojiči fast,Ride,1751.0,0.1,3.4,227.0,223.4,4.8,2:03,2:33,0.0048,True,0.0,Slovenia,"Markovci, Gorišnica"
12787211,Muretinci - Gajevci,Ride,1776.4,-0.3,2.2,216.1,211.1,0.0,1:43,2:42,0.0,True,0.0,,Gorišnica
8136371,Brezovci-Lasigovci,Ride,826.7,4.7,13.3,245.4,206.6,38.8,1:35,2:01,1.8236,False,2.0,Slovenia,Dornava
3985924,"Vzpon/climb ""Velika Nedelja-Ormož""",Ride,571.0,4.8,17.9,231.2,198.7,32.5,51s,1:12,1.56,False,2.0,Slovenia,Ormož
27671814,Miklavž - pokopališče - hupser,Ride,490.5,8.8,25.0,246.6,203.4,43.2,1:32,2:06,3.8016,False,3.0,Slovenia,Ormož
4672917,Trstenik,Ride,407.4,16.4,225.0,286.1,219.3,70.2,1:36,2:21,11.5128,False,4.0,Slovenia,Ormož
2126801,jeruzalem,Ride,455.416,8.0,20.0,323.7,287.3,36.4885,1:00,1:09,2.91908,False,3.0,Slovenia,Ormož
6840242,Mali Brebrovnik ,Ride,493.0,10.0,21.7,291.2,236.9,54.3,1:49,2:48,5.43,False,3.0,Slovenia,Ormož
23942689,Križovljangrad reverse,Ride,4240.1,-0.2,0.2,226.8,218.4,0.0,5:49,6:12,0.0,True,0.0,Croatia,Ormož
18569113,Sahara,Ride,2289.0,3.4,14.8,300.0,223.0,79.0,4:18,6:36,2.686,False,2.0,Slovenia,"Ormož, Sveti Tomaž"
10004243,Lešniška cesta,Ride,479.2,3.5,10.1,227.6,210.6,17.0,40s,1:08,0.595,False,2.0,Slovenia,Ormož
9829423,Libanja,Ride,715.9,11.8,25.4,296.1,211.2,85.8,3:09,4:59,10.1244,False,4.0,Slovenia,Središče ob Dravi
13338564,Zasavci hegy,Ride,1565.2,4.3,25.1,295.7,228.1,67.6,3:17,4:08,2.9068,False,3.0,Slovenia,Ormož
9983329,Hum pri Ormožu,Ride,892.1,9.1,21.7,291.2,210.0,81.8,2:48,4:50,7.4438,False,4.0,Slovenia,Središče ob Dravi
16069595,1.del,Ride,5600.6,8.2,30.1,1548.4,1091.6,456.8,18:53,23:42,37.4576,False,5.0,,Bovec
18570495,V planico,Ride,1368.0,4.8,12.4,909.8,843.2,66.6,2:29,3:36,3.1968,False,3.0,Slovenia,Kranjska Gora
5465048,vrsic do zadnje serpentine,Ride,10367.2,6.9,31.1,1517.4,806.0,711.4,29:09,35:54,49.0866,False,5.0,Slovenia,"Kranjska Gora, Bovec"
21859765,Lek-Vila Šumica,Ride,2029.0,2.0,18.2,858.0,817.0,41.0,2:47,3:07,0.82,False,2.0,Slovenia,Kranjska Gora
18278620,Kranjska Gora (Log) - Gozd Martuljek (P)*,Ride,5594.0,-1.5,3.4,799.0,717.4,3.9,6:33,7:15,-0.0585,False,1.0,Slovenia,Kranjska Gora
18337593,Gozd Martuljek (P) - Kranjska Gora (Log)*,Ride,5565.5,1.5,18.9,798.6,717.5,85.1,8:20,10:04,1.2765,False,2.0,Slovenia,Kranjska Gora
20458282,jeba,Ride,1637.1,12.9,26.0,845.6,635.2,210.4,6:47,9:54,27.1416,False,5.0,Slovenia,Jesenice
24951504,Ljubel - zadnja 2km,Ride,1545.0,7.6,29.4,1045.0,928.0,117.0,4:37,5:59,8.892,False,4.0,Slovenia,Tržič
10381923,Šmelc-Končnik,Ride,5337.5,8.8,47.0,1160.2,682.0,594.2,21:41,25:00,52.2896,False,5.0,Slovenia,Črna na Koroškem
23888728,???,Ride,969.3,13.3,31.9,1125.0,996.0,129.0,5:18,6:21,17.157,False,5.0,Slovenia,Črna na Koroškem
